,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
0,chi,0.5307025875604416,-0.6406129133622076,0.7731267182296441,-1.0714843561145968,0.6249003745909031,0.43685202833051867,-0.4327787800438626,-0.46584350169481736,-0.14020314346867963,-0.7867042680212265,0.10913493271991748,0.6068350455470511,-1.1826247919781665,-0.4622435816439473,0.6913300102210421,0.20544539517505297,0.06293167755275537,-0.19864119312204565,0.08639018883177679,1.4911950334051736,1.2253734225258353,-0.42211588240886905,,,,,,,,,,,,,,,,,
1,cle,0.60956860676447,0.5707557832052749,-1.327958833665033,1.3163950660836483,-1.6247409739363472,-1.8697266812546214,-0.2291181776702802,-1.4670593859344248,-2.0945499918199717,-1.2988042160727793,-1.4624080984468897,-1.0113917425784187,1.3008872711759814,-1.7640724442330227,1.4094313420223985,2.2717432056274682,1.7620869714771477,2.0016920229990744,2.0377921012671987,0.007274122114171784,-0.17576314170036086,-1.6281612607199234,,,,,,,,,,,,,,,,,
2,clt,2.1671724860440316,1.5656441423633594,2.192041636392283,0.5816629361764952,-1.6247409739363472,-1.240659760458674,2.163893900219313,0.4241261731848337,0.42060943040603893,0.5514351614526138,2.204525640942327,-1.4968597790160596,0.23652495839563223,1.0093890456306596,1.0503806761217203,1.1811971389998046,1.7620869714771477,0.9015254149385152,1.4279790036311295,-0.3418837393660639,-0.44406588804154734,0.3015113445777636,,,,,,,,,,,,,,,,,
3,crd,-0.19880809007682126,0.39342614511459784,1.1824290984688668,-0.15306919373065622,1.2676550455986888,1.065918949126466,0.4327787800438626,0.9803572199846157,1.3213084126896777,0.9121316466019684,1.4187541253589233,1.0923030819846922,-0.35478743759345044,1.2357940652113684,-0.6503856360393866,-0.6527788276848127,-1.0698385183968395,-0.3820022944654716,-0.8283294576223273,1.054747706554879,0.2788609562666496,0.060302268915552716,,,,,,,,,,,,,,,,,
4,det,-0.19880809007682126,-1.4512626874910173,-1.2733851829664697,-1.0714843561145968,-0.4463574104220732,0.43685202833051867,-0.7891848341976319,-0.6049012633947628,-0.17419178430957166,-0.6575660202517044,0.6329826097755199,-1.0113917425784187,-0.827837354384716,-0.4056423267487701,-0.6881804429763001,-0.9151658512343257,-1.0698385183968395,-0.9320855984957513,-0.27949766974986484,-0.6037521354762407,-0.48133015836671217,-0.9045340337332908,,,,,,,,,,,,,,,,,
5,gnb,-1.5395304165453045,-1.423626899736626,-1.0005169294736547,-1.0714843561145968,0.7320261530922008,0.01747408113322051,-1.7056575448787528,-0.04867021659498092,0.3186435078833628,-0.7666655744018179,-0.676636582863486,1.0923030819846922,-1.655674708769432,-0.8584523659101876,-1.0472311088769781,-0.748440763353906,-1.4474285837133711,-0.19864119312204565,-1.072254696676755,-0.6037521354762407,-0.2428388282856575,-0.18090680674665816,,,,,,,,,,,,,,,,,
6,nyg,-0.49455566209192786,-1.2186614738915575,-0.37291994644017973,-1.0714843561145968,-1.1962378599311567,-0.6115928396627267,-0.9928454365712143,-1.216755414874523,-1.0748907665932106,-1.2453676997543563,-0.676636582863486,-1.3350371002035126,-0.7095748751868999,-1.0848573854908965,0.9369962553109799,0.08245147788621872,-0.12586335510551042,-0.7487244971523253,-0.03557243069543709,-1.3020678584367122,-1.4800126030811285,0.060302268915552716,,,,,,,,,,,,,,,,,
7,phi,-0.711437214903006,-0.15928960997322691,0.17281656054545066,-0.33675222620744527,0.6249003745909031,1.065918949126466,0.5855242318240494,1.425342057424441,1.2363368105874477,1.185993792733886,0.10913493271991748,0.12136700910941024,0.11826247919781611,1.2923953201065455,-1.2551025470300023,-1.6449297604814088,-0.31465838776377625,-1.6655300038694585,-1.3161799357311827,-0.3418837393660639,-0.056517476659833546,2.4723930255376616,,,,,,,,,,,,,,,,,
8,pit,-0.19880809007682126,0.9530508471410204,0.00909560844976154,1.1327120336068608,0.5177745960896055,0.8562299755278169,-0.4327787800438626,-0.1877279782949264,0.11471166283801061,1.3084524759636051,-0.4147127443356849,0.12136700910941024,1.8921996671650632,0.27357273199335613,-0.1212583389225978,-0.4751209471564965,-0.12586335510551042,-0.5653633958088985,-1.011273386913148,1.6657739641452916,2.216603013175219,0.7839294959021853,,,,,,,,,,,,,,,,,
9,ram,1.4376618084067685,1.2593474947521899,-0.7276486759808395,1.8674441635140122,1.2676550455986888,1.2756079227251151,-0.0763727258900934,0.6466185919047465,0.488586712087823,1.1303307549021953,0.3710587712477187,0.9304804031721452,1.064362312780348,0.10376896730782458,-1.0472311088769781,0.10705026134398557,0.6293167755275528,1.451608718968795,-0.03557243069543709,0.7055898450746432,0.43537089163234166,-0.6633249580710799,,,,,,,,,,,,,,,,,
10,sfo,-0.2776741092808497,0.5799677124567386,0.3365375126411398,0.39797990369970776,0.3035230390870102,-1.240659760458674,1.3492514907249835,1.675646028484343,0.9134447225989734,0.7095181888946149,-0.676636582863486,1.4159484396097861,-0.11826247919781717,1.3489965750017228,-0.7826674603185838,-0.18266874382526843,0.6293167755275528,0.5348032122516616,-0.03557243069543709,-0.08001534325588715,0.30867237252678137,0.7839294959021853,,,,,,,,,,,,,,,,,
11,was,-1.1254838157241551,-0.4287385405785415,0.03638243379904306,-0.5204352586842328,-0.4463574104220732,-0.19221489246542858,0.127287876483489,-1.1611323101945448,-1.3298055728999008,-1.0427542420470028,-0.9385604213912873,-0.5259237061407777,0.23652495839563223,-0.6886486012246561,1.503918359364682,0.7712174147036905,-0.6922484530803078,-0.19864119312204565,1.0620911450494879,-1.651225719916948,-1.58435255999159,-0.6633249580710799,,,,,,,,,,,,,,,,,
